Time (ms),Velocity (mm/ms)
0.0,-0.0014660837
7.280463031005276e-06,-0.0014660837
1.4560926062010551e-05,-0.0014660837
2.1841389093015826e-05,-0.0014660837
2.9121852124021102e-05,-0.0014660837
3.640231515502638e-05,-0.0014660837
4.368277818603165e-05,-0.0014660837
5.096324121703693e-05,-0.0014660837
5.8243704248042205e-05,-0.0014660837
6.552416727904748e-05,-0.0014660837
7.280463031005276e-05,-0.0014660837
8.008509334105803e-05,-0.0014660837
8.73655563720633e-05,-0.0014660837
9.464601940306858e-05,-0.0007330298
0.00010192648243407386,-0.0007330298
0.00010920694546507914,-0.0007330298
0.00011648740849608441,-0.0007330298
0.0001237678715270897,-0.0007330298
0.00013104833455809497,-0.0007330298
0.00013832879758910024,-0.0007330298
0.00014560926062010552,-0.0007330298
0.0001528897236511108,-0.0007330298
0.00016017018668211606,-0.0007330298
0.00016745064971312133,-0.0007330298
0.0001747311127441266,-0.0007330298
0.00018201157577513188,-0.0007330298
0.00018929203880613715,-0.0007330298
0.00019657250183714245,-0.0007330298
0.00020385296486814773,-0.0007330298
0.000211133427899153,-0.0014660837
0.00021841389093015827,-0.0014660837
0.00022569435396116355,-0.0014660837
0.00023297481699216882,-0.0007330298
0.0002402552800231741,-0.0007330298
0.0002475357430541794,-0.0007330298
0.00025481620608518466,-0.0007330298
0.00026209666911618994,-0.0007330298
0.0002693771321471952,-0.0007330298
0.0002766575951782005,-0.0007330298
0.00028393805820920576,-0.0007330298
0.00029121852124021103,-0.0007330298
0.0002984989842712163,-0.0007330298
0.0003057794473022216,-0.0007330298
0.00031305991033322685,-0.0007330298
0.0003203403733642321,-0.0007330298
0.0003276208363952374,-0.0007330298
0.00033490129942624267,-0.0007330298
0.00034218176245724794,-0.0007330298
0.0003494622254882532,-0.0007330298
0.0003567426885192585,-0.0007330298
0.00036402315155026376,-0.0007330298
0.00037130361458126903,-0.0007330298
0.0003785840776122743,-0.0007330298
0.0003858645406432796,-0.0007330298
0.0003931450036742849,-0.0007330298
0.0004004254667052902,-0.0007330298
0.00040770592973629545,-0.0007330298
0.0004149863927673007,-0.0007330298
0.000422266855798306,-0.0007330298
0.00042954731882931127,-0.0007330298
0.00043682778186031655,-0.0007330298
0.0004441082448913218,-0.0007330298
0.0004513887079223271,-0.0007330298
0.00045866917095333236,-0.0007330298
0.00046594963398433764,-0.0014660837
0.0004732300970153429,-0.0014660837
0.0004805105600463482,-0.0007330298
0.00048779102307735346,-0.0014660837
0.0004950714861083588,-0.0014660837
0.0005023519491393641,-0.0007330298
0.0005096324121703693,-0.0007330298
0.0005169128752013746,-0.0007330298
0.0005241933382323799,-0.0007330298
0.0005314738012633851,-0.0007330298
0.0005387542642943904,-0.0007330298
0.0005460347273253957,-0.0007330298
0.000553315190356401,-0.0007330298
0.0005605956533874062,-0.0007330298
0.0005678761164184115,-0.0007330298
0.0005751565794494168,-0.0007330298
0.0005824370424804221,-0.0007330298
0.0005897175055114273,-0.0007330298
0.0005969979685424326,-0.0007330298
0.0006042784315734379,-0.0007330298
0.0006115588946044432,-0.0007330298
0.0006188393576354484,-0.0007330298
0.0006261198206664537,-0.0007330298
0.000633400283697459,-0.0007330298
0.0006406807467284642,-0.0007330298
0.0006479612097594695,-0.0007330298
0.0006552416727904748,-0.0007330298
0.0006625221358214801,-0.0007330298
0.0006698025988524853,-0.0007330298
0.0006770830618834906,-0.0007330298
0.0006843635249144959,-0.0007330298
0.0006916439879455012,-0.0007330298
0.0006989244509765064,-0.0007330298
0.0007062049140075117,-0.0007330298
0.000713485377038517,-0.0007330298
0.0007207658400695222,0.0
0.0007280463031005275,0.0
0.0007353267661315328,0.0
0.0007426072291625381,0.0
0.0007498876921935433,0.0
0.0007571681552245486,0.0
0.0007644486182555539,0.0
0.0007717290812865592,0.0
0.0007790095443175645,0.0
0.0007862900073485698,0.0
0.0007935704703795751,0.0
0.0008008509334105804,0.0
0.0008081313964415856,0.0
0.0008154118594725909,0.0
0.0008226923225035962,0.0
0.0008299727855346015,0.0
0.0008372532485656067,0.0
0.000844533711596612,0.0
0.0008518141746276173,-0.0007330298
0.0008590946376586225,-0.0007330298
0.0008663751006896278,0.0
0.0008736555637206331,0.0
0.0008809360267516384,0.0
0.0008882164897826436,0.0
0.0008954969528136489,0.0
0.0009027774158446542,0.0
0.0009100578788756595,0.0
0.0009173383419066647,0.0
0.00092461880493767,0.0
0.0009318992679686753,0.0
0.0009391797309996805,0.0
0.0009464601940306858,0.0
0.0009537406570616911,0.0
0.0009610211200926964,0.0
0.0009683015831237016,0.0
0.0009755820461547069,0.0
0.0009828625091857122,0.0
0.0009901429722167176,0.0
0.0009974234352477227,0.0
0.0010047038982787281,0.0
0.0010119843613097333,0.0
0.0010192648243407387,0.0
0.0010265452873717438,0.0
0.0010338257504027492,0.0
0.0010411062134337544,0.0
0.0010483866764647598,0.0
0.001055667139495765,-0.0007330298
0.0010629476025267703,0.0
0.0010702280655577755,0.0
0.0010775085285887808,0.0
0.001084788991619786,0.0
0.0010920694546507914,0.0
0.0010993499176817966,0.0
0.001106630380712802,0.0
0.001113910843743807,0.0
0.0011211913067748125,0.0
0.0011284717698058176,0.0
0.001135752232836823,0.0
0.0011430326958678282,0.0
0.0011503131588988336,0.0
0.0011575936219298387,0.0
0.0011648740849608441,0.0
0.0011721545479918493,0.0
0.0011794350110228547,0.0
0.0011867154740538598,0.0
0.0011939959370848652,0.0
